BARBECHAT;1061
ANETZ;1368
BOUAYE;5252
SAINT-ETIENNE-DE-MER-MORTE;1003
GUERANDE;13655
LA BERNERIE-EN-RETZ;2141
MASSERAC;454
NOYAL-SUR-BRUTZ;481
SOULVACHE;402
LAVAU-SUR-LOIRE;615
SAINTE-ANNE-SUR-BRIVET;1925
SAINT-JOACHIM;3773
SAINT-COLOMBAN;2028
LA ROCHE-BLANCHE;846
TOUVOIS;1302
LUSANGER;947
ANCENIS;7009
ABBARETZ;1509
SAINT-LUMINE-DE-CLISSON;1348
CONQUEREUIL;955
VARADES;3193
NORT-SUR-ERDRE;5881
SAINT-BREVIN-LES-PINS;9608
BESNE;2029
LA PLAINE-SUR-MER;2513
CROSSAC;2145
BOUEE;661
VIGNEUX-DE-BRETAGNE;4712
LE TEMPLE-DE-BRETAGNE;1557
SAINT-MARS-DE-COUTAIS;1859
MOUAIS;259
GETIGNE;3074
LA BAULE-ESCOUBLAC;15833
VRITZ;803
MONTBERT;2293
FEGREAC;1994
SAINT-AUBIN-DES-CHATEAUX;1314
MAUMUSSON;810
LE PELLERIN;3777
LE PALLET;2394
LA REGRIPPIERE;1089
MARSAC-SUR-DON;1200
MAUVES-SUR-LOIRE;2408
LA CHAPELLE-LAUNAY;2256
SAFFRE;2678
ISSE;1776
LA CHAPELLE-SUR-ERDRE;16387
LA HAIE-FOUASSIERE;3337
HAUTE-GOULAINE;4930
PORT-SAINT-PERE;2141
LE BIGNON;2583
CAMPBON;2899
SAINT-MARS-LA-JAILLE;2195
BELLIGNE;1453
FRESNAY-EN-RETZ;859
LOUISFERT;796
LA SELLE-SUR-LE-BIED;772
BOUZY-LA-FORET;866
QUIERS-SUR-BEZONDE;970
JARGEAU;3981
GIVRAINES;306
SAINT-DENIS-DE-L'HOTEL;2621
MONTLIARD;175
COULLONS;2272
BARVILLE-EN-GATINAIS;198
ESCRIGNELLES;78
PANNES;2908
SAINT-BRISSON-SUR-LOIRE;1003
SENNELY;524
MERINVILLE;112
NANGEVILLE;101
OUZOUER-SOUS-BELLEGARDE;259
CHATILLON-LE-ROI;274
GEMIGNY;160
ROUVRAY-SAINTE-CROIX;131
TAVERS;1217
LOUZOUER;277
CHATEAU-RENARD;2389
NIBELLE;752
LA FERTE-SAINT-AUBIN;6781
TOURNOISIS;308
BOU;845
BUCY-SAINT-LIPHARD;217
AUDEVILLE;161
OUZOUER-DES-CHAMPS;275
LOMBREUIL;240
ASCOUX;786
SCEAUX-DU-GATINAIS;492
SERMAISES;1594
LADON;1104
BRICY;551
SURY-AUX-BOIS;507
REBRECHIEN;1168
JOUY-LE-POTIER;1326
CORBEILLES;1463
MARIGNY-LES-USAGES;1172
JOUY-EN-PITHIVERAIS;241
CORTRAT;94
CHAMPOULET;69
LE BARDON;818
BRIARE;5989
VARENNES-CHANGY;1232
BATILLY-EN-PUISAYE;110
CEPOY;2063
DORDIVES;2590
ADON;198
NEVOY;1019
DAMMARIE-SUR-LOING;468
COINCES;437
COUDROY;274
OUTARVILLE;1443
MONTBARROIS;274
PUISEAUX;3041
LA CHAPELLE-SAINT-SEPULCRE;250
NEUVY-EN-SULLIAS;935
SAINT-BENOIT-SUR-LOIRE;1877
ESCRENNES;650
SAINT-FLORENT;414
PAUCOURT;860
PRESNOY;163
BOUZONVILLE-AUX-BOIS;344
THIMORY;513
TIGY;1959
CHANTEAU;1135
ROUVRES-SAINT-JEAN;233
TRAINOU;2794
FREVILLE-DU-GATINAIS;170
CHATILLON-COLIGNY;1945
CHEVRY-SOUS-LE-BIGNON;202
CROTTES-EN-PITHIVERAIS;245
MONTCORBON;432
ECHILLEUSES;323
NEUVILLE-AUX-BOIS;3876
BACCON;629
DADONVILLE;1873
SAINT-JEAN-DE-BRAYE;17757
EGRY;264
CHAPELON;234
CHAMBON-LA-FORET;624
SOUGY;805
GIEN;15321
VILLEMANDEUR;5666
MARDIE;2372
SAINT-LOUP-DE-GONOIS;102
GY-LES-NONAINS;607
BOUILLY-EN-GATINAIS;299
VANNES-SUR-COSSON;522
CERNOY-EN-BERRY;441
TREILLES-EN-GATINAIS;273
LEOUVILLE;42
CERCOTTES;737
DIMANCHEVILLE;88
SAINT-GONDON;875
FONTENAY-SUR-LOING;1424
AUVILLIERS-EN-GATINAIS;306
ERVAUVILLE;389
SAINT-FIRMIN-SUR-LOIRE;553
SEICHEBRIERES;127
OUZOUER-SUR-LOIRE;2519
CHARSONVILLE;582
LE MOULINET-SUR-SOLIN;143
CHAINGY;2868
SAINT-PERE-SUR-LOIRE;1005
THIGNONVILLE;321
BEAUGENCY;7112
PITHIVIERS;9235
LA NEUVILLE-SUR-ESSONNE;289
CHEVILLY;2383
VILLAMBLAIN;213
MONTARGIS;15025
PREFONTAINES;446
BATILLY-EN-GATINAIS;350
BAULE;1657
BOUGY-LEZ-NEUVILLE;177
RAMOULU;218
COURCY-AUX-LOGES;350
MONTEREAU;547
VITRY-AUX-LOGES;1725
GRENEVILLE-EN-BEAUCE;585
SULLY-LA-CHAPELLE;317
CORQUILLEROY;2109
BAZOCHES-SUR-LE-BETZ;671
MEUNG-SUR-LOIRE;6254
VIEILLES-MAISONS-SUR-JOUDRY;462
SAINT-MAURICE-SUR-FESSARD;887
OUSSOY-EN-GATINAIS;339
ROZIERES-EN-BEAUCE;157
ASCHERES-LE-MARCHE;1050
MARSAINVILLIERS;307
RUAN;235
GRANGERMONT;175
JURANVILLE;403
COURTEMAUX;221
AUGERVILLE-LA-RIVIERE;193
LA BUSSIERE;749
SEMOY;2877
FAVERELLES;198
NESPLOY;298
CHILLEURS-AUX-BOIS;1705
ENGENVILLE;393
GIDY;1482
SAINT-LYE-LA-FORET;949
CHALETTE-SUR-LOING;13967
CHUELLES;914
OISON;127
SANDILLON;3402
VILLENEUVE-SUR-CONIE;195
BONNEE;658
SAINT-MARTIN-SUR-OCRE;1158
LES CHOUX;449
LA CHAPELLE-SAINT-MESMIN;8946
AUTRY-LE-CHATEL;1015
DAMMARIE-EN-PUISAYE;155
PIERREFITTE-ES-BOIS;318
DONNERY;2020
BOISSEAUX;253
BEAULIEU-SUR-LOIRE;1689
MORVILLE-EN-BEAUCE;178
BRIARRES-SUR-ESSONNE;532
BEAUNE-LA-ROLANDE;2097
SAINT-AIGNAN-LE-JAILLARD;561
FOUCHEROLLES;169
MONTCRESSON;1266
FLEURY-LES-AUBRAIS;20702
OUZOUER-SUR-TREZEE;1208
INTVILLE-LA-GUETARD;99
LA SELLE-EN-HERMOY;613
BAZOCHES-LES-GALLERANDES;1348
MAREAU-AUX-PRES;1140
SAINTE-GENEVIEVE-DES-BOIS;990
BONNY-SUR-LOIRE;1924
LION-EN-BEAUCE;97
GIROLLES;581
ISDES;476
EPIEDS-EN-BEAUCE;1035
LORRIS;2674
VIGLAIN;835
TIVERNON;224
SAINT-CYR-EN-VAL;3249
ATTRAY;195
GERMIGNY-DES-PRES;589
GUIGNEVILLE;484
OUSSON-SUR-LOIRE;684
CLERY-SAINT-ANDRE;2720
CESARVILLE-DOSSAINVILLE;251
FEROLLES;1078
SAINT-MARTIN-D'ABBAT;1223
CONFLANS-SUR-LOING;359
CHANTECOQ;405
TRIGUERES;1158
BOULAY-LES-BARRES;551
INGRANNES;395
COMBLEUX;424
MANCHECOURT;588
NANCRAY-SUR-RIMARDE;430
YEVRE-LA-VILLE;701
CHAILLY-EN-GATINAIS;560
CHECY;7225
MEZIERES-LEZ-CLERY;602
THORAILLES;83
MARCILLY-EN-VILLETTE;1899
BUCY-LE-ROI;177
MONTBOUY;688
POILLY-LEZ-GIEN;2189
AUTRUY-SUR-JUINE;810
HUETRE;199
MENESTREAU-EN-VILLETTE;1382
ERCEVILLE;277
BRETEAU;82
ROZOY-LE-VIEIL;305
CHAUSSY;275
BOISMORAND;593
ESTOUY;496
NOGENT-SUR-VERNISSON;2448
VILLEMOUTIERS;483
ANDONVILLE;217
CHEVILLON-SUR-HUILLARD;1141
MALESHERBES;5988
SARAN;14801
TRINAY;192
DESMONTS;165
VIMORY;1105
LOURY;1990
BOISCOMMUN;1043
SIGLOY;532
LE BIGNON-MIRABEAU;261
BROMEILLES;292
SAINT-SIGISMOND;241
VILLORCEAU;902
VRIGNY;597
DRY;1191
DAMPIERRE-EN-BURLY;1110
VIENNE-EN-VAL;1550
BRAY-EN-VAL;1045
GONDREVILLE;364
CHATENOY;367
FERRIERES-EN-GATINAIS;3045
VILLEREAU;327
LANGESSE;66
SAINT-HILAIRE-SUR-PUISEAUX;163
MEZIERES-EN-GATINAIS;183
LIGNY-LE-RIBAULT;1121
LION-EN-SULLIAS;336
CHARMONT-EN-BEAUCE;330
CRAVANT;833
SAINT-HILAIRE-SAINT-MESMIN;2351
BOYNES;1014
LA CHAPELLE-ONZERAIN;90
MIGNERETTE;298
VENNECY;1304
HUISSEAU-SUR-MAUVES;1649
MAREAU-AUX-BOIS;468
PERS-EN-GATINAIS;202
BOIGNY-SUR-BIONNE;1888
SAINT-FIRMIN-DES-BOIS;420
BEAUCHAMPS-SUR-HUILLARD;334
SAINT-HILAIRE-LES-ANDRESIS;750
COMBREUX;202
ORVEAU-BELLESAUVE;316
NARGIS;1104
PITHIVIERS-LE-VIEIL;1824
COURTEMPIERRE;203
MIGNERES;323
SOLTERRE;470
LABROSSE;81
SANTEAU;287
LA CHAPELLE-SUR-AVEYRON;393
LORCY;483
SAINT-AY;2967
OUVROUER-LES-CHAMPS;380
SAINT-AIGNAN-DES-GUES;285
PATAY;2027
AUXY;861
ARTENAY;1940
SAINT-LOUP-DES-VIGNES;407
MORMANT-SUR-VERNISSON;117
PANNECIERES;116
SAINT-MAURICE-SUR-AVEYRON;769
BOESSES;351
LAILLY-EN-VAL;2252
COULMIERS;559
PRESSIGNY-LES-PINS;383
MELLEROY;500
AILLANT-SUR-MILLERON;357
LA COUR-MARIGNY;300
BORDEAUX-EN-GATINAIS;122
BONDAROY;361
SULLY-SUR-LOIRE;5903
DARVOY;1731
SAINT-JEAN-DE-LA-RUELLE;16560
FEINS-EN-GATINAIS;44
SAINT-PRYVE-SAINT-MESMIN;5609
CHATILLON-SUR-LOIRE;2963
SAINT-PERAVY-LA-COLOMBE;581
VILLEVOQUES;214
INGRE;7450
SAINT-DENIS-EN-VAL;7207
LE CHARME;109
AULNAY-LA-RIVIERE;489
ORLEANS;113089
VILLEMURLIN;537
CHATEAUNEUF-SUR-LOIRE;7036
ONDREVILLE-SUR-ESSONNE;333
OLIVET;19209
MESSAS;944
FAY-AUX-LOGES;3023
GAUBERTIN;194
CORNAC;328
ROUFFILHAC;142
LOUBRESSAC;431
CREGOLS;69
LES ARQUES;158
LAVERCANTIERE;183
MONTBRUN;101
SAINT-MICHEL-LOUBEJOU;364
PUYJOURDES;49
PONTCIRQ;151
TRESPOUX-RASSIELS;662
LAURESSES;296
BRETENOUX;1230
SAINTE-ALAUZIE;109
GINTRAC;85
LE BASTIT;106
SAINT-MATRE;122
ESCLAUZELS;155
ESTAL;111
PESCADOIRES;130
AUTOIRE;312
BELFORT-DU-QUERCY;463
LAUZES;147
PINSAC;707
LABASTIDE-MARNHAC;845
LIVERNON;464
MONTREDON;285
CASTELFRANC;413
LARROQUE-TOIRAC;135
LES QUATRE-ROUTES-DU-LOT;584
LARAMIERE;264
MAYRAC;207
CUZAC;194
SAINT-JEAN-DE-LAUR;177
FIGEAC;9592
GAGNAC-SUR-CERE;666
PROMILHANES;182
COMIAC;253
AYNAC;531
MONTLAUZUN;117
SAINT-GERMAIN-DU-BEL-AIR;496
LHOSPITALET;373
MILHAC;196
SOTURAC;673
LABASTIDE-DU-HAUT-MONT;62
LINAC;218
SAINT-MEDARD-DE-PRESQUE;203
GLANES;247
BIO;255
LABASTIDE-DU-VERT;215
SAINT-CIRQ-MADELON;123
CARDAILLAC;498
SERIGNAC;312
SAINT-LAURENT-LES-TOURS;900
MEYRONNE;269
SAINT-CERE;3517
MONTET-ET-BOUXAL;208
CRESSENSAC;570
LATOUILLE-LENTILLAC;216
SAULIAC-SUR-CELE;92
BAGNAC-SUR-CELE;1521
LALBENQUE;1068
THEMINETTES;145
GIGOUZAC;175
MONTAMEL;98
LISSAC-ET-MOURET;780
SAINT-BRESSOU;128
LAGARDELLE;102
SOULOMES;107
SAINT-DAUNES;205
ISSENDOLUS;452
SENAILLAC-LAUZES;156
FONTANES-DU-CAUSSE;72
SAINT-PANTALEON;223
MONTVALENT;267
FRAYSSINET;280
LACAPELLE-CABANAC;145
CRAYSSAC;442
SAINT-JEAN-MIRABEL;212
CADRIEU;141
SENAILLAC-LATRONQUIERE;145
SAINT-MARTIN-DE-VERS;108
CAJARC;1114
LE BOUYSSOU;111
MONTGESTY;268
MONTCUQ;1263
THEDIRAC;274
ANGLARS-JUILLAC;332
CARLUCET;169
SOUCIRAC;118
SAINT-CIRQ-SOUILLAGUET;127
BLARS;117
LARNAGOL;157
MAYRINHAC-LENTOUR;439
SAINT-MICHEL-DE-BANNIERES;329
MARTEL;1464
CARNAC-ROUFFIAC;204
BEAUMAT;63
CABRERETS;203
LE MONTAT;778
SAINT-CIRQ-LAPOPIE;207
LAROQUE-DES-ARCS;472
REILHAGUET;103
LAVERGNE;408
GINOUILLAC;165
VIAZAC;284
CAVAGNAC;427
RAMPOUX;88
CAHUS;179
FLAUGNAC;380
LUNAN;363
CAZALS;573
LEOBARD;181
VAYLATS;251
CAMBOULIT;206
BRENGUES;175
CARAYAC;82
ANGLARS-NOZAC;257
FAYCELLES;531
ESCAMPS;114
PRAYSSAC;2300
CREMPS;272
CIEURAC;287
FOURMAGNAC;106
LASCABANES;170
LUNEGARDE;73
BAGAT-EN-QUERCY;193
COUZOU;107
LADIRAT;118
BACH;143
SAUX;133
MASCLAT;292
GIRAC;341
LANZAC;487
CONCORES;300
LUGAGNAC;104
PRENDEIGNES;200
THEMINES;218
LABURGADE;222
VERS;398
SAINT-CHAMARAND;173
PAYRAC;564
SAINT-PAUL-DE-VERN;183
LAMATIVIE;83
MONTCABRIER;376
PERN;352
SAINT-DENIS-LES-MARTEL;361
LE BOURG;247
RUEYRES;196
FRANCOULES;212
RUDELLE;153
BOUZIES;70
CAILLAC;533
CASSAGNES;192
GRAMAT;3549
LE BOULVE;181
CORN;157
NADILLAC;62
CAPDENAC;990
DURAVEL;885
MIERS;397
BALADOU;325
NADAILLAC-DE-ROUGE;101
LAMAGDELAINE;741
VIDAILLAC;159
BESSONIES;120
PEYRILLES;313
LATRONQUIERE;530
SAINT-SOZY;474
VIRE-SUR-LOT;323
VILLESEQUE;306
DURBANS;127
BETAILLE;827
SALVIAC;1069
SAINT-MAURICE-EN-QUERCY;239
CASTELNAU-MONTRATIER;1851
BELMONT-SAINTE-FOI;105
REYREVIGNES;272
THEGRA;418
ALVIGNAC;572
ISSEPTS;158
CALAMANE;383
CAMBURAT;244
SAINT-SAUVEUR-LA-VALLEE;43
SONAC;80
FRAYSSINHES;190
SAINT-JEAN-LAGINESTE;250
BIARS-SUR-CERE;1988
SAINT-PIERRE-LAFEUILLE;292
SAINT-MEDARD-NICOURBY;84
SAINT-VINCENT-RIVE-D'OLT;429
SAINT-VINCENT-DU-PENDIT;186
LACAM-D'OURCET;123
LACAPELLE-MARIVAL;1251
LABASTIDE-MURAT;689
FLAUJAC-GARE;70
MARMINIAC;318
UZECH;196
SABADEL-LAUZES;114
MECHMONT;104
PUYBRUN;726
MAXOU;230
SAINT-MARTIN-LE-REDON;192
FRAYSSINET-LE-GELAT;385
LAVAL-DE-CERE;324
CUZANCE;372
GINDOU;265
CALVIGNAC;191
ASSIER;535
PRUDHOMAT;643
SAINT-JEAN-LESPINASSE;373
NUZEJOULS;262
SAINT-PROJET;355
ESPERE;873
SAINT-CHELS;139
ARCAMBAL;737
CAMBAYRAC;119
LEBREIL;131
VALPRIONDE;152
SAINT-PAUL-DE-LOUBRESSAC;430
SOUILLAC;3673
LES JUNIES;264
PAYRIGNAC;595
ESPEYROUX;106
LUZECH;1640
CANIAC-DU-CAUSSE;246
SENIERGUES;112
LENTILLAC-DU-CAUSSE;91
DEGAGNAC;507
ESPAGNAC-SAINTE-EULALIE;73
LENTILLAC-SAINT-BLAISE;136
AUJOLS;243
VARAIRE;268
CALVIAC;202
DOUELLE;733
LAMOTHE-FENELON;320
POMAREDE;144
ROCAMADOUR;614
SOUSCEYRAC;988
PADIRAC;169
TERROU;202
TEYSSIEU;196
MONTCLERA;291
BELAYE;216
SAINT-DENIS-CATUS;193
BELMONT-BRETENOUX;323
CAHORS;20022
ESPEDAILLAC;241
PUY-L'EVEQUE;2159
PLANIOLES;385
MARCILHAC-SUR-CELE;194
CAZILLAC;345
LACHAPELLE-AUZAC;803
VALROUFIE;352
MERCUES;736
CENEVIERES;161
CATUS;909
BERGANTY;93
GREALOU;224
SAINT-PIERRE-TOIRAC;122
SAINT-MARTIN-LABOUVAL;180
BELMONTET;140
VAYRAC;1188
FAJOLES;211
CONCOTS;372
CARENNAC;373
LABATHUDE;175
GORSES;357
BEDUER;623
BANNES;166
GREZELS;265
GOUJOUNAC;197
LAMOTHE-CASSEL;105
ORNIAC;90
VAILLAC;107
ANGLARS;161
FELZINS;300
LEYME;941
LIMOGNE-EN-QUERCY;724
FLORESSAS;140
TOUR-DE-FAURE;350
SAINT-LAURENT-LOLMIE;202
MONTDOUMERC;355
FLAUJAC-POUJOLS;584
COURS;233
LE ROC;202
STRENQUELS;222
SABADEL-LATRONQUIERE;89
ROUMAGNE;525
COCUMONT;888
ARGENTON;268
GRANGES-SUR-LOT;540
ENGAYRAC;158
SAINT-GERAUD;66
PORT-SAINTE-MARIE;1749
BIRAC-SUR-TREC;672
SAUVAGNAS;417
POMPIEY;201
CASTELNAUD-DE-GRATECAMBE;517
CAUBON-SAINT-SAUVEUR;241
ALLEMANS-DU-DROPT;447
SAUVETERRE-SAINT-DENIS;421
SAINTE-MAURE-DE-PEYRIAC;326
CLERMONT-DESSOUS;725
ROMESTAING;154
CUZORN;870
ALLEZ-ET-CAZENEUVE;579
VIRAZEIL;1586
NICOLE;295
SAINT-JEAN-DE-DURAS;226
PAULHIAC;225
SAINTE-GEMME-MARTAILLAC;279
BON-ENCONTRE;5758
COUTHURES-SUR-GARONNE;399
FALS;290
SAINT-VITE;1230
SAUVETERRE-LA-LEMANCE;623
SAINT-PIERRE-DE-BUZET;218
ANDIRAN;226
AMBRUS;71
DEVILLAC;121
HOUEILLES;643
ESCLOTTES;172
LAVARDAC;2265
MOIRAX;999
LALANDUSSE;184
RUFFIAC;0
SAINT-ETIENNE-DE-VILLEREAL;267
FIEUX;274
JUSIX;114
CAUMONT-SUR-GARONNE;544
LACHAPELLE;92
SAINT-MARTIN-DE-VILLEREAL;93
LA SAUVETAT-SUR-LEDE;452
FOULAYRONNES;4597
MARMONT-PACHAS;91
AURIAC-SUR-DROPT;186
CANCON;1287
TONNEINS;9041
THOUARS-SUR-GARONNE;179
MAUVEZIN-SUR-GUPIE;0
SAINT-PASTOUR;361
FARGUES-SUR-OURBISE;287
SAINT-BARTHELEMY-D'AGENAIS;491
LA CROIX-BLANCHE;746
LOUBES-BERNAC;310
MONCAUT;422
PARDAILLAN;312
MONTASTRUC;276
MASSOULES;177
SAINT-ANTOINE-DE-FICALBA;556
SAINT-PARDOUX-DU-BREUIL;576
LEYRITZ-MONCASSIN;218
BRUGNAC;167
MASSELS;91
PUCH-D'AGENAIS;652
SEMBAS;149
FRESPECH;271
ANTHE;208
CLAIRAC;2385
SAINT-MARTIN-CURTON;266
DOUZAINS;244
DOUDRAC;101
RAZIMET;214
COLAYRAC-SAINT-CIRQ;2717
LACEPEDE;246
CAVARC;147
LAGARRIGUE;269
PENNE-D'AGENAIS;2331
CUQ;254
PONT-DU-CASSE;4256
SAVIGNAC-DE-DURAS;217
BOURRAN;578
GAVAUDUN;316
MONVIEL;77
LAMONTJOIE;456
TOMBEBOEUF;424
SERIGNAC-PEBOUDOU;169
AGEN;30199
SAINT-VINCENT-DE-LAMONTJOIE;197
BOURGOUGNAGUE;233
FAUILLET;815
SAINT-ROMAIN-LE-NOBLE;416
MONBALEN;346
LANNES;428
FAUGUEROLLES;560
LAYRAC;3146
HAUTESVIGNES;141
VILLEBRAMAR;96
CASSENEUIL;2296
VILLENEUVE-SUR-LOT;22801
CAUZAC;365
CALONGES;521
CAUDECOSTE;911
LA SAUVETAT-DE-SAVERES;349
DOLMAYRAC;525
BRUCH;725
CASTILLONNES;1324
MONTAGNAC-SUR-AUVIGNON;498
PUYSSERAMPION;243
SAUMEJAN;68
CASTELJALOUX;4763
ASTAFFORT;1881
TOURLIAC;97
LAPLUME;1204
BOE;4504
NOMDIEU;200
FERRENSAC;163
REAUP-LISSE;523
SOUMENSAC;215
BARBASTE;1415
GONTAUD-DE-NOGARET;1537
VILLEREAL;1186
SAVIGNAC-SUR-LEYZE;273
VILLEFRANCHE-DU-QUEYRAN;360
LEDAT;895
GRATELOUP-SAINT-GAYRAND;414
MARCELLUS;699
VIANNE;1224
DONDAS;231
SAINTE-BAZEILLE;2656
DURANCE;270
MEZIN;1464
DURAS;1215
CALIGNAC;373
MEILHAN-SUR-GARONNE;1253
CLERMONT-SOUBIRAN;333
CASTELMORON-SUR-LOT;1663
SAINT-MAURICE-DE-LESTAPEL;102
TRENTELS;825
SAMAZAN;748
VARES;691
XAINTRAILLES;397
MONTIGNAC-TOUPINERIE;111
LA SAUVETAT-DU-DROPT;465
SAINT-ETIENNE-DE-FOUGERES;732
BLANQUEFORT-SUR-BRIOLANCE;491
MARMANDE;17194
CAZIDEROQUE;264
BOUSSES;41
SERIGNAC-SUR-GARONNE;868
POUSSIGNAC;213
ANZEX;254
FOURQUES-SUR-GARONNE;1178
FREGIMONT;189
LE MAS-D'AGENAIS;1330
SAINT-COLOMB-DE-LAUZUN;434
LEVIGNAC-DE-GUYENNE;650
MOUSTIER;302
LA REUNION;443
SAINT-HILAIRE-DE-LUSIGNAN;1300
TOURNON-D'AGENAIS;753
GALAPIAN;285
SAINT-SARDOS;242
PINDERES;202
SAINTE-COLOMBE-EN-BRUILHOIS;1345
MONBAHUS;642
BOURNEL;250
LAUSSOU;234
SAINT-MARTIN-DE-BEAUVILLE;123
MONFLANQUIN;2259
BUZET-SUR-BAISE;1236
VERTEUIL-D'AGENAIS;544
PUYMICLAN;568
SAINTE-LIVRADE-SUR-LOT;5866
PAILLOLES;281
PUYMIROL;864
ANTAGNAC;333
MONCRABEAU;780
COURBIAC;112
AGNAC;388
LAFOX;817
CASTELNAU-SUR-GUPIE;681
SAINT-URCISSE;161
FUMEL;5413
LACAPELLE-BIRON;429
MONTPOUILLAN;557
SAINT-CAPRAIS-DE-LERM;476
MASQUIERES;126
ESTILLAC;1307
LAPARADE;408
MONGAILLARD;171
AIGUILLON;4220
BEAUGAS;349
MONTIGNAC-DE-LAUZUN;282
CASTELLA;314
HAUTEFAGE-LA-TOUR;655
AURADOU;258
PARRANQUET;121
LOUGRATTE;393
SEGALAS;169
TOURTRES;121
MIRAMONT-DE-GUYENNE;3357
SAINT-SALVY;187
MONHEURT;251
AGME;102
SEYCHES;868
MONSEMPRON-LIBOS;2135
PRAYSSAS;919
COULX;248
CONDEZAYGUES;837
MONTAYRAL;2935
SAINT-SAUVEUR-DE-MEILHAN;245
GRAYSSAS;118
BOURLENS;353
ARMILLAC;141
CASTELCULIER;1697
POMPOGNE;138
DAMAZAN;1237
DAUSSE;431
LAUGNAC;545
GREZET-CAVAGNAN;256
LABRETONIE;159
SAINT-JEAN-DE-THURAC;408
LE TEMPLE-SUR-LOT;969
SOS;643
NERAC;6786
SAINT-PIERRE-DE-CLAIRAC;721
LAROQUE-TIMBAUT;1322
LAGUPIE;489
PINEL-HAUTERIVE;461
BAZENS;480
VILLETON;519
MADAILLAN;501
PEYRIERE;242
MONTAGNAC-SUR-LEDE;267
GUERIN;234
SENESTIS;200
FRECHOU;249
POUDENAS;252
SAINT-PE-SAINT-SIMON;210
SAINT-MARTIN-PETIT;357
BOUGLON;528
LAGRUERE;319
SAINT-SYLVESTRE-SUR-LOT;2062
TREMONS;340
SAINTE-COLOMBE-DE-DURAS;77
MAZIERES-NARESSE;137
SAINT-MAURIN;449
SAINTE-COLOMBE-DE-VILLENEUVE;354
LAPERCHE;125
MONTETON;238
LAUZUN;778
ESPIENS;312
BALEYSSAGUES;176
FEUGAROLLES;865
LACAUSSADE;168
SAINT-NICOLAS-DE-LA-BALERME;354
SAINT-PARDOUX-ISAAC;1217
SAINT-PIERRE-SUR-DROPT;226
SAINT-QUENTIN-DU-DROPT;175
SAINT-EUTROPE-DE-BORN;609
LUSIGNAN-PETIT;273
RAYET;155
ESCASSEFORT;556
BAJAMONT;931
LAFITTE-SUR-LOT;694
FRANCESCAS;714
CAUBEYRES;135
VILLENEUVE-DE-DURAS;254
SAINT-FRONT-SUR-LEMANCE;576
BOUDY-DE-BEAUREGARD;356
SAUMONT;158
LABASTIDE-CASTEL-AMOUROUX;291
FONGRAVE;565
BEAUZIAC;215
BLAYMONT;196
CASSIGNAS;135
ALBARET-SAINTE-MARIE;452
RECOULES-DE-FUMAS;91
SAINT-LEGER-DU-MALZIEU;190
LA MALENE;171
LES MONTS-VERTS;336
ANTRENAS;303
GABRIAS;125
LA SALLE-PRUNET;129
MALBOUZON;160
SAINT-LAURENT-DE-MURET;164
CHASSERADES;151
FLORAC;1993
ROUSSES;87
LE PONT-DE-MONTVERT;270
SAINT-JULIEN-DU-TOURNEL;109
SAINTE-ENIMIE;509
LES VIGNES;118
SAINT-LEGER-DE-PEYRE;176
CHAULHAC;79
BRENOUX;304
ESTABLES;171
CHAMBON-LE-CHATEAU;260
LANGOGNE;3097
MARVEJOLS;5504
CANILHAC;102
FRAISSINET-DE-LOZERE;190
FOURNELS;325
MONTRODAT;983
LUC;209
PIED-DE-BORNE;195
LES SALCES;82
SAINT-ETIENNE-DU-VALDONNEZ;469
POURCHARESSES;108
GRANDRIEU;772
SAINT-ANDRE-DE-LANCIZE;112
SAINT-GERMAIN-DE-CALBERTE;484
PAULHAC-EN-MARGERIDE;120
SAINT-PIERRE-LE-VIEUX;241
LE COLLET-DE-DEZE;710
SAINT-PAUL-LE-FROID;188
SAINT-DENIS-EN-MARGERIDE;207
LE MALZIEU-VILLE;971
CHASTEL-NOUVEL;625
LES HERMAUX;111
LAVAL-DU-TARN;109
LE ROZIER;153
SAINT-PRIVAT-DU-FAU;118
SAINT-CHELY-D'APCHER;4319
RIBENNES;172
LE MONASTIER-PIN-MORIES;725
SAINT-LAURENT-DE-TREVES;136
ALTIER;207
RIMEIZE;517
SAINT-ANDEOL-DE-CLERGUEMORT;73
SAINT-MICHEL-DE-DEZE;191
SAINT-BONNET-DE-CHIRAC;57
SAINT-MAURICE-DE-VENTALON;81
PRINSUEJOLS;162
LES BESSONS;362
SAINT-PIERRE-DE-NOGARET;158
ESCLANEDES;250
JULIANGES;71
LA CANOURGUE;1923
SAINT-JULIEN-D'ARPAON;134
SAINT-GERMAIN-DU-TEIL;802
ALLENC;189
SAINT-FLOUR-DE-MERCOIRE;121
LA FAGE-SAINT-JULIEN;237
LE BUISSON;210
VIALAS;425
SAINT-JULIEN-DES-POINTS;91
SAINT-FREZAL-DE-VENTALON;143
CHEYLARD-L'EVEQUE;54
LE POMPIDOU;154
LE MALZIEU-FORAIN;357
SAINT-JEAN-LA-FOUILLOUSE;148
MOLEZON;85
SAINT-PIERRE-DES-TRIPIERS;78
PALHERS;172
BALSIEGES;508
LAJO;136
LACHAMP;142
SAINTE-COLOMBE-DE-PEYRE;203
CUBIERETTES;50
MAS-D'ORCIERES;131
LA FAGE-MONTIVERNOUX;167
CHAUDEYRAC;263
AUROUX;379
COCURES;173
SAINT-MARTIN-DE-LANSUSCLE;140
